Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5vU0ngidlBdlAwo3O5TeNJ,"你怎麼連話都說不清楚","Lucky Number","JOLIN",2001-07-01,305000,43,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T13:35:23Z,"mandopop,c-pop,taiwanese pop,malay pop","Sony Music Entertainment",0.698,0.672,7,-6.545,1,0.0536,0.615,0,0.32,0.438,120.004,4
spotify:track:4XipvtwRgtUrGb2j2l0wNG,"倒帶","城堡","JOLIN",2004-02-27,265967,63,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T13:37:13Z,"mandopop,c-pop,taiwanese pop,malay pop","Epic",0.569,0.669,5,-3.712,1,0.028,0.11,0,0.0848,0.344,130.419,4
spotify:track:3Q8gghlGBErHu6K3J8ROgv,"答案","今夜二十岁","楊坤;Amber Kuo",2014-09-02,231731,47,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T13:41:09Z,"c-pop,mandopop,taiwanese pop,chinese hip hop","旭润音乐",0.563,0.546,11,-10.719,1,0.0398,0.441,0,0.168,0.622,147.973,4
spotify:track:3IVh5aVZdYYxKtJ0yTap1h,"期待愛","期待愛","JJ Lin;金莎",2008-02-22,231933,37,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T13:42:38Z,"mandopop,c-pop,taiwanese pop,malay pop,gufeng","Ocean Butterflies",0.504,0.43,10,-8.676,1,0.0276,0.668,0,0.104,0.259,84.828,4
spotify:track:2edBRoaI2F2ST6WK0jdLUX,"屋頂","有點野","Landy Wen;Jay Chou",2001-07-05,319440,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T13:43:04Z,"mandopop,taiwanese pop,c-pop,gufeng,malay pop,cantopop,chinese r&b","阿爾發音樂股份有限公司",0.272,0.352,3,-9.159,1,0.0299,0.519,0,0.167,0.139,175.48,4
spotify:track:0mGNDAW085Jkn8IbEalZG3,"對等關係 (feat. 張惠妹)","縱橫四海","Ronghao Li;A-Mei Chang",2022-12-21,327228,61,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T13:45:57Z,"mandopop,c-pop,taiwanese pop,malay pop","WM Taiwan",0.467,0.563,6,-4.294,1,0.0282,0.747,0,0.121,0.209,130.027,4
spotify:track:6SEMjMgNZ7AQaHNr4JnCyt,"Beautiful Myth (Theme song from the Movie 'The Myth') (美麗的神話(神話電影主題曲))","Myth (神話)","Jackie Chan;김희선",2005-09-23,290333,44,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T13:46:31Z,"cantopop,mandopop,c-pop","China Film Group Corporation",0.55,0.47,5,-6.336,0,0.0253,0.696,0,0.121,0.19,130.095,4
spotify:track:1pzWTdNiR4m93WR3YaGhnB,"Beautiful Myth (美麗的神話)","Myth (神話)","孫楠;韓紅",2005-09-23,292000,39,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T13:46:44Z,"gufeng,mandopop,c-pop","China Film Group Corporation",0.458,0.569,6,-5.225,0,0.0297,0.304,0,0.119,0.304,130.002,4
spotify:track:645H077V7sEit1bULQ9kil,"被風吹過的夏天","海蝶夯之唱響世界","JJ Lin;金莎",2008-01-01,256946,37,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T13:47:54Z,"mandopop,c-pop,taiwanese pop,malay pop,gufeng","Ocean Butterflies",0.526,0.502,3,-6.871,1,0.0337,0.612,0,0.0989,0.354,123.676,4
spotify:track:4VSwYmMHUEWfoxmxoozzyO,"馬賽克","MUSE","JOLIN",2012-09-12,248177,40,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T13:50:20Z,"mandopop,c-pop,taiwanese pop,malay pop","WM Taiwan",0.517,0.537,2,-8.789,1,0.0332,0.615,0,0.0917,0.111,79.961,4
spotify:track:1hzG75FpGksAvkeSg6SDj6,"你給我聽好","rice & shine","Eason Chan",2014-01-01,288400,49,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T13:51:52Z,"cantopop,mandopop,c-pop,taiwanese pop","Cinepoly Records Co. Ltd.",0.429,0.356,7,-11.524,1,0.0362,0.891,0,0.115,0.431,96.798,4
spotify:track:47irtcXKFGaj1vVndmPtEn,"長大以後的世界","長大以後的世界","王源",2016-11-17,232657,20,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T13:52:46Z,"c-pop,mandopop,chinese r&b","Universal Music Ltd (Times FengJun)",0.702,0.78,6,-5.303,0,0.111,0.12,0,0.122,0.752,90.035,4
spotify:track:4nBzR26lD5p0VXyElcjSVW,"可以了","rice & shine","Eason Chan",2014-01-01,291960,44,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T13:53:00Z,"cantopop,mandopop,c-pop,taiwanese pop","Cinepoly Records Co. Ltd.",0.57,0.542,2,-7.652,0,0.0295,0.484,0,0.382,0.268,127.977,4
spotify:track:0Sk5Fa1PS5BfAHSWJ2HjAo,"老人與海","啓示錄","G.E.M.",2022-09-23,192201,39,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T13:54:32Z,"mandopop,c-pop,cantopop,taiwanese pop,gufeng,malay pop","WM China",0.535,0.459,0,-4.528,0,0.0286,0.763,0,0.12,0.176,137.976,3
spotify:track:0uz6wOuTxhfdY1E2ts2M79,"煩","Shino和她的歌兒們 音樂紀錄專輯 五語倫比","Shino Lin",2010-01-20,245320,23,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T13:57:07Z,"taiwanese pop,mandopop,chinese rock","萊茯音樂工作室",0.383,0.946,2,-3.734,1,0.123,0.0573,0.00000491,0.497,0.556,111.551,4
spotify:track:1c8uS5GIFHAPIwGUhOiYMa,"To Hebe","To Hebe","Hebe Tien",2010-10-20,237426,28,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T13:59:12Z,"mandopop,c-pop,taiwanese pop,malay pop","HIM",0.388,0.515,4,-8.49,1,0.0325,0.0635,0,0.101,0.305,159.672,4
spotify:track:3W3H8M1ER8Bxy4A1aaJMfb,"在青春迷失的咖啡館","愛。心凌","Cyndi Wang",2018-12-07,217570,44,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:02:06Z,"mandopop,taiwanese pop,c-pop,malay pop","Daystar Entertainment Co., Ltd.",0.59,0.555,7,-9.714,1,0.0502,0.65,0,0.194,0.163,167.993,4
spotify:track:2HhXHsTQwolBduFnsQwveI,"容易受傷的女人","Coming Home (Remastered 2019)","Faye Wong",1992-01-01,261640,49,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:04:09Z,"cantopop,mandopop,c-pop,taiwanese pop,chinese indie","Cinepoly Records Co. Ltd.",0.63,0.291,9,-12,0,0.0298,0.75,0,0.172,0.28,132.099,4
spotify:track:0tlDH6UX4Bq9kG5rPWaiaF,"我願意 - 管弦樂版","迷","Faye Wong",1994,270666,49,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:05:03Z,"cantopop,mandopop,c-pop,taiwanese pop,chinese indie","Cinepoly Records Co. Ltd.",0.275,0.306,2,-9.448,1,0.0334,0.939,0.00116,0.111,0.168,117.513,3
spotify:track:4lzrWjF6IgJr659sQteyyM,"浮躁","浮躁","Faye Wong",1996,183093,46,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:06:02Z,"cantopop,mandopop,c-pop,taiwanese pop,chinese indie","Cinepoly Records Co. Ltd.",0.543,0.48,4,-12.56,1,0.0289,0.0825,0.105,0.302,0.38,142.06,4
spotify:track:5GzOuAAyyRT0wA3WYeYQrt,"傳奇","傳奇","Faye Wong",2010-03-09,291720,43,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:09:52Z,"cantopop,mandopop,c-pop,taiwanese pop,chinese indie","Katie Chan Productions Co. Ltd.",0.475,0.377,4,-8.864,1,0.0338,0.276,0.000238,0.11,0.135,127.808,4
spotify:track:5U4qhgfwVWbh8KO3xovwsH,"世界贈予我的","世界贈予我的","Faye Wong",2025-01-24,244277,55,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:10:05Z,"cantopop,mandopop,c-pop,taiwanese pop,chinese indie","KC Digital",0.535,0.181,10,-12.457,1,0.0332,0.918,0.000611,0.119,0.259,124.111,4
spotify:track:6cy9PzioZDzoxoGbFgeUCp,"夜夜夜夜","超級星光PK寶典 Vol.2","Fish Leong",2008-02-01,283125,33,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:33:08Z,"mandopop,taiwanese pop,c-pop,malay pop","Rock Records Co., Ltd.",0.33,0.313,3,-11.553,1,0.0345,0.868,0.00138,0.191,0.152,134.102,4
spotify:track:5LGYuLlHw5jiPYw8fqjL1Q,"如果有一天","戀愛的力量","Fish Leong",2003-11-22,282084,40,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:33:30Z,"mandopop,taiwanese pop,c-pop,malay pop","Rock Records Co., Ltd.",0.546,0.57,2,-4.889,1,0.0247,0.165,0,0.1,0.146,98.992,4
spotify:track:7CGqTLkREqWW3ipRFbUvbB,"偶陣雨","愛久見人心","Fish Leong",2012-08-10,266106,44,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:34:06Z,"mandopop,taiwanese pop,c-pop,malay pop","FISH MUSIC PRODUCTION CO., LTD. TAIWAN BRANCH (SAMOA)",0.447,0.404,11,-7.22,1,0.0325,0.906,0,0.0937,0.457,90.626,4
spotify:track:6KcCKEeszLQXeV0qSaUd1C,"愛你不是兩三天","戀愛的力量","Fish Leong",2003-11-22,299497,36,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:35:21Z,"mandopop,taiwanese pop,c-pop,malay pop","Rock Records Co., Ltd.",0.68,0.705,4,-6.892,1,0.0523,0.472,0,0.0518,0.511,156.028,4
spotify:track:2E6vhVVgejcl4yG8hmOvVh,"給未來的自己","崇拜","Fish Leong",2007-11-09,250173,54,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:36:39Z,"mandopop,taiwanese pop,c-pop,malay pop","Bin Music International Limited",0.508,0.543,9,-4.872,1,0.025,0.207,0,0.104,0.26,147.624,4
spotify:track:4pwcwsHlO2DEh5Eefo6Iie,"問","李宗盛的理性與感性作品音樂會","Fish Leong",2007-09-28,207600,47,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:38:17Z,"mandopop,taiwanese pop,c-pop,malay pop","Bin Music International Limited",0.493,0.441,11,-8.413,0,0.0291,0.698,0,0.695,0.243,139.943,4
spotify:track:15PUwGvfG6ElFo1K6PoeLG,"問","愛的進行式","Sarah Chen",1994-01-27,269333,49,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:38:22Z,"mandopop,taiwanese pop,cantopop,c-pop","Rock Records Co., Ltd.",0.432,0.383,0,-11.254,0,0.0286,0.414,0,0.0861,0.124,135.956,4
spotify:track:2Yuw0Nk6vLLMcnWYOtxxhF,"夢醒時分","李宗盛的理性與感性作品音樂會","Fish Leong",2007-09-28,282506,34,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:38:50Z,"mandopop,taiwanese pop,c-pop,malay pop","Bin Music International Limited",0.618,0.666,7,-6.937,1,0.0271,0.419,0,0.329,0.616,140.013,4
spotify:track:4iOeNGGUNms7gNViydA70S,"棋子","天空","Faye Wong",1994-01-01,286946,50,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:45:40Z,"cantopop,mandopop,c-pop,taiwanese pop,chinese indie","Cinepoly Records Co. Ltd.",0.455,0.304,1,-12.719,0,0.0306,0.83,0.0000362,0.175,0.233,131.842,3
spotify:track:12yVeepFYqv2z9UHHR2Rly,"但願人長久","菲靡靡之音","Faye Wong",1995,260173,50,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:46:19Z,"cantopop,mandopop,c-pop,taiwanese pop,chinese indie","Cinepoly Records Co. Ltd.",0.331,0.244,4,-11.827,1,0.032,0.809,0.00000651,0.288,0.336,176.612,4
spotify:track:2pKK1A009lhzhRPeTDderF,"執迷不悔","執迷不悔","Faye Wong",1993,273840,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:46:52Z,"cantopop,mandopop,c-pop,taiwanese pop,chinese indie","Cinepoly Records Co. Ltd.",0.624,0.422,10,-8.742,1,0.0321,0.588,0,0.131,0.134,139.865,4
spotify:track:0Vl1CmN59g8BendFIGTZgY,"執迷不悔 - 國語版","執迷不悔","Faye Wong",1993,267826,53,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:46:59Z,"cantopop,mandopop,c-pop,taiwanese pop,chinese indie","Cinepoly Records Co. Ltd.",0.576,0.365,10,-10.668,1,0.0315,0.482,0,0.178,0.219,139.939,4
spotify:track:4x9retP0JqKa35zZZhNhNS,"如愿","如愿","Faye Wong",2021-10-29,265383,63,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:50:57Z,"cantopop,mandopop,c-pop,taiwanese pop,chinese indie","KC Digital",0.545,0.316,6,-9.449,0,0.0314,0.614,0.00000585,0.0896,0.0978,132.882,4
spotify:track:2X1KnQMjhJV6WM903uVZSt,"你把我灌醉","你把我灌醉","G.E.M.",2013-06-21,285190,51,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:53:35Z,"mandopop,c-pop,cantopop,taiwanese pop,gufeng,malay pop","Hummingbird Music Ltd.",0.596,0.516,9,-6.817,1,0.0317,0.102,0.0000214,0.114,0.0771,119.946,4
spotify:track:1rK8gexErGeiWpcJnbZrxA,"你把我灌醉","黃大煒 國語原聲帶","David Huang",1990-02-01,311866,47,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:53:41Z,"mandopop,taiwanese pop,c-pop","金企鵝唱片音樂帶有限公司",0.512,0.397,5,-10.989,1,0.0307,0.331,0,0.079,0.166,119.279,4
spotify:track:6XIEjgP9sW19sqWmAlT1LG,"我的秘密","MySecret","G.E.M.",2010-10-22,250146,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:55:30Z,"mandopop,c-pop,cantopop,taiwanese pop,gufeng,malay pop","Hummingbird Music Ltd.",0.307,0.747,2,-5.725,1,0.0575,0.204,0,0.095,0.414,207.594,4
spotify:track:3dGIE2opbvDd0REsSaQWSd,"没有什么不同 (Not That Different)","Everything In The World (Deluxe Version)","Wanting",2012-11-13,288200,39,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T14:58:47Z,"mandopop,c-pop,taiwanese pop","Nettwerk Music Group",0.583,0.687,6,-5.42,1,0.0243,0.145,0,0.0609,0.512,103.97,4
spotify:track:5NOpzXCW6DqkcqoZ31coDs,"我们的明天 (《重返20岁》电影主题曲)","我们的明天 (《重返20岁》电影主题曲)","Lu Han",2015-01-08,232052,49,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T15:09:28Z,"c-pop,chinese r&b,mandopop,chinese hip hop,malay pop","酷狗文化",0.39,0.498,4,-7.636,1,0.0314,0.276,0,0.0991,0.178,145.411,4
spotify:track:4oLPNMJDNQUBFBKqK45ylJ,"超級冠軍","重啟","Lu Han",2015-12-01,269004,35,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T15:11:35Z,"c-pop,chinese r&b,mandopop,chinese hip hop,malay pop","上海风华秋实文化传媒有限公司",0.691,0.841,9,-3.011,1,0.0681,0.0452,0.00717,0.0695,0.206,169.956,4
spotify:track:4VawzkeXY0S6fbUQXCMema,"直來直往","Leave","Stefanie Sun",2002,213693,38,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T15:15:02Z,"mandopop,taiwanese pop,c-pop,malay pop,cantopop","WM Taiwan",0.708,0.827,9,-5.233,0,0.126,0.206,0,0.226,0.731,167.94,4
spotify:track:07EuSHsOR7ZP7Y0JJ55zYQ,"年輕無極限","未完成","Stefanie Sun",2003,300693,27,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T15:22:09Z,"mandopop,taiwanese pop,c-pop,malay pop,cantopop","WM Taiwan",0.597,0.681,11,-4.792,1,0.0359,0.192,0,0.0901,0.337,106.115,4
spotify:track:6waMgRWWynbJAPBgJpFwUl,"濃眉毛","孫燕姿同名專輯","Stefanie Sun",2000-06-09,227000,30,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T15:33:10Z,"mandopop,taiwanese pop,c-pop,malay pop,cantopop","WM Taiwan",0.748,0.648,5,-6.967,1,0.026,0.693,0,0.148,0.511,105.971,4
spotify:track:5cYKYPm5kYUKZvFtoHihTA,"未完成","未完成","Stefanie Sun",2003,265640,29,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T15:37:06Z,"mandopop,taiwanese pop,c-pop,malay pop,cantopop","WM Taiwan",0.472,0.689,11,-6.441,1,0.124,0.253,0.0000431,0.318,0.392,114.687,4
spotify:track:6IaIUxbROOnYPjRXpidyLB,"原來你什麼都不要","自選集","Stefanie Sun",2002,223000,54,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T15:37:57Z,"mandopop,taiwanese pop,c-pop,malay pop,cantopop","WM Taiwan",0.574,0.388,7,-6.522,1,0.0287,0.822,0,0.0848,0.288,107.796,4
spotify:track:702x8VYOyJQBuI0KufjQVY,"接受","燕尾蝶<下定愛的決心>","Fish Leong",2004-09-10,279933,57,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T15:40:40Z,"mandopop,taiwanese pop,c-pop,malay pop","Rock Records Co., Ltd.",0.562,0.546,5,-8.167,1,0.0276,0.229,0,0.157,0.211,119.968,4
spotify:track:6sAQb6zaDD3oHgpdrVtGP8,"親親","親親","Fish Leong",2006-10-06,248640,46,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T15:41:22Z,"mandopop,taiwanese pop,c-pop,malay pop","Bin Music International Limited",0.489,0.64,4,-5.876,1,0.036,0.745,0,0.0981,0.336,139.75,4
spotify:track:4fVDiH2VJR44CZ01mpr5Gu,"寶貝 (In a Day)","My Life Will...","Deserts Chang",2006-06-06,145440,46,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T15:42:33Z,"taiwanese indie,chinese indie,taiwanese pop,mandopop,c-pop,chinese rock","Columbia",0.827,0.16,0,-12.729,1,0.0483,0.887,0,0.105,0.388,119.891,4
spotify:track:0zUedKwqqLliHpVvtXm3Ai,"會過去的","愛久見人心","Fish Leong",2012-08-10,259146,40,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T15:44:06Z,"mandopop,taiwanese pop,c-pop,malay pop","FISH MUSIC PRODUCTION CO., LTD. TAIWAN BRANCH (SAMOA)",0.473,0.518,0,-5.844,1,0.0316,0.595,0,0.13,0.299,129.453,4
spotify:track:5ePYT3sRKqekRpxRMmnTzs,"A Vision Of Eternity","The Little Fairy (Music from the Original TV Series)","S.H.E",2006-02-10,269106,35,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T15:44:59Z,"mandopop,taiwanese pop,c-pop,malay pop","HIM",0.536,0.584,0,-6.063,0,0.034,0.263,0,0.266,0.213,120.005,4
spotify:track:4OoExItZJ0jePoCZDbHx4t,"說好的幸福呢","魔杰座","Jay Chou",2008-10-15,256720,65,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T15:53:18Z,"mandopop,c-pop,taiwanese pop,gufeng,malay pop,cantopop,chinese r&b","Universal Music Taiwan (JVR)",0.545,0.45,9,-7.964,0,0.0279,0.361,0,0.131,0.228,117.656,4
spotify:track:41Yy9meUYU5Zn3YQyeeCZz,"誘惑的街","回憶蓮蓮","Sandy Lam",2006-08-18,328289,34,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T16:09:25Z,"cantopop,mandopop,c-pop,taiwanese pop","Rock Records Co., Ltd.",0.364,0.432,9,-9.083,1,0.0342,0.583,0,0.358,0.178,129.413,4
spotify:track:7DcxeNdDlP8t7sLO8EBDR4,"我明白","回憶蓮蓮","Sandy Lam;Jonathan Lee",2006-08-18,341331,17,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T16:09:57Z,"cantopop,mandopop,c-pop,taiwanese pop,chinese rock","Rock Records Co., Ltd.",0.431,0.625,8,-8.861,1,0.0459,0.256,0,0.137,0.242,152.022,4
spotify:track:2NSwB6pZ2lMbRyjJs6eCEp,"不必在乎我是誰","不必在乎我是誰","Sandy Lam",1993-05-19,260653,43,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T16:16:43Z,"cantopop,mandopop,c-pop,taiwanese pop","Young for You Entertainment",0.465,0.32,0,-12.916,1,0.0322,0.753,0,0.184,0.306,115.951,4
spotify:track:3srvi4jrunmchaWSe0Lu1h,"重遇","2001 蓮","Sandy Lam",2000-12-05,219666,29,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T16:20:10Z,"cantopop,mandopop,c-pop,taiwanese pop","Gold Typhoon Taiwan",0.628,0.62,3,-5.643,1,0.0527,0.18,0,0.124,0.315,121.977,4
spotify:track:0NMlUAM475h6ABMfqInM96,"依然","都市觸覺, Pt. II","Sandy Lam;David Ling Jr;Owen Kwok;Wong Kei Wah",2014-12-30,296826,34,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T16:25:40Z,"cantopop,mandopop,c-pop,taiwanese pop","WM Hong Kong",0.648,0.38,4,-12.132,0,0.0305,0.535,0,0.0426,0.237,115.772,4
spotify:track:1Fne0wRWhkAL9baOVSpoFr,"回家","順子SHUNZA","Shunza",1997-11-11,299826,48,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T16:29:48Z,"taiwanese pop,mandopop,c-pop","Rock Records Co., Ltd.",0.368,0.481,5,-6.599,1,0.0295,0.35,0,0.129,0.133,136.447,4
spotify:track:1THo2mwye44P7mcojaHQbP,"外面的世界","回蔚","Karen Mok",2009-06-23,271786,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T16:31:44Z,"mandopop,c-pop,taiwanese pop,cantopop","Mok-A-Bye Baby Music Limited",0.497,0.161,11,-14.383,1,0.033,0.963,0.00102,0.0983,0.184,131.888,4
spotify:track:2byW0LT0nuz836hI9p2GBJ,"女孩","女孩","WeiBird",2015-05-28,306293,50,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T16:39:30Z,"mandopop,taiwanese pop,c-pop,chinese r&b,malay pop","Linfair Records Ltd.",0.638,0.843,2,-5.463,1,0.0439,0.0825,0,0.251,0.548,122.966,4
spotify:track:5Y47GrCrjQY44qFv8Gt0Gm,"你不屬於我 - 《比悲傷更悲傷的故事》影集版片尾曲","你不屬於我 (《比悲傷更悲傷的故事》影集版片尾曲)","Eric Chou",2021-10-22,322266,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T16:41:29Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","Sony Music Entertainment",0.358,0.391,9,-8.979,1,0.0316,0.856,0.00232,0.0971,0.284,75.168,4
spotify:track:2IAumRplFr0Ns09kKgt2je,"怎麼了","終於了解自由","Eric Chou",2019-01-10,321039,57,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T16:42:55Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","Sony Music Entertainment",0.496,0.515,9,-9.52,1,0.0352,0.701,0.000168,0.155,0.263,140.051,4
spotify:track:00Pawae4ozSMD3EOVLSiDD,"謝謝你的愛","Man And Woman","Sinje Lee",2003-01-17,259773,43,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T16:45:10Z,"taiwanese pop,mandopop,c-pop,chinese indie","Rock Records Co., Ltd.",0.513,0.502,6,-6.16,1,0.0418,0.0782,0,0.0403,0.402,159.489,4
spotify:track:7vC0DBBwpBgFKzJ6tmEw53,"讓我一次愛個夠","讓我一次愛個夠","Harlem Yu",1989-07-01,263426,41,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T16:48:21Z,"mandopop,taiwanese pop,c-pop","Linfair",0.654,0.427,9,-16.443,0,0.0279,0.199,0.0000371,0.0386,0.63,100.696,4
spotify:track:23HAYMsxODlmEZapJzUQUU,"習慣這樣","Penny","Penny Tai",2000,243933,31,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T16:53:45Z,"mandopop,taiwanese pop,c-pop","Gold Typhoon Taiwan",0.511,0.342,3,-9.612,1,0.0356,0.903,0.00000133,0.291,0.0799,135.997,4
spotify:track:2QmIwjtghZ8BIgNMmR1fKJ,"時間快轉","好佩妮","Penny Tai",2004,273093,19,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T16:55:17Z,"mandopop,taiwanese pop,c-pop","Gold Typhoon Taiwan",0.752,0.619,11,-5.315,1,0.0509,0.261,0.000184,0.0966,0.585,97.981,4
spotify:track:5HNLl8EOXC6sRokAkicBbP,"往前飛","愛瘋了","Penny Tai",2005-08-01,259333,35,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T16:56:12Z,"mandopop,taiwanese pop,c-pop","Gold Typhoon Taiwan",0.429,0.425,8,-6.636,1,0.0511,0.777,0,0.0974,0.272,118.628,4
spotify:track:61suxeOgSBDfwySo1O3BQ4,"相見恨晚","最佳美聲 典藏精選","Julia Peng",1996,252453,50,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T17:01:22Z,"taiwanese pop,mandopop,c-pop","Sony Music Entertainment",0.675,0.562,1,-7.04,0,0.0356,0.334,0,0.0895,0.157,113.91,4
spotify:track:5DXt0rgXsJPkU6sBCh4L4J,"達爾文","Goodbye & Hello","Tanya Chua",2007-10-19,265106,53,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T17:07:30Z,"mandopop,taiwanese pop,c-pop,malay pop","AsiaMuse Entertainment Co., Ltd.",0.57,0.283,7,-10.073,1,0.0326,0.854,0,0.101,0.409,78.01,4
spotify:track:3p9hhOrZGyxJAoKtp8Svqo,"越來越不懂","Goodbye & Hello","Tanya Chua",2007-10-19,249360,53,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T17:08:00Z,"mandopop,taiwanese pop,c-pop,malay pop","AsiaMuse Entertainment Co., Ltd.",0.696,0.752,9,-5.867,0,0.0275,0.144,0.00000998,0.11,0.606,137.998,4
spotify:track:4i1vPc4bueC4As3yQwcPjD,"失語者","失語者","Tanya Chua",2015,221906,52,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T17:10:15Z,"mandopop,taiwanese pop,c-pop,malay pop","AsiaMuse Entertainment Co., Ltd.",0.507,0.703,4,-6.996,0,0.0413,0.318,0.00000318,0.0952,0.331,148,4
spotify:track:4nyO1azSuhT5JrETvzEahs,"你啊你啊 - 電視劇「用九柑仔店」插曲","末路狂花","Waa Wei",2016-11-25,324359,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-24T17:12:37Z,"taiwanese indie,chinese indie,taiwanese pop,mandopop,c-pop,chinese r&b","Mr.Wing Creative",0.584,0.186,9,-12.512,1,0.037,0.904,0,0.0929,0.178,123.663,4
